EmployeeID,Name,Department,JoinDate,LastPromotionDate,Salary,PerformanceScore,Satisfaction,WorkHours,IsResigned,Join year,Satisfaction Group,tenure,IsResignedVal,Total Count
EMP_1488,Wati Permana,Customer Support,2021-05-07,,"12,531,079",4.7,3.8,8.9,Active,2021,4,c. < 3-5 Year,0,1
EMP_1489,Gita Pratama,Sales,2022-11-19,2025-06-24,"8,174,722",2.4,4.0,10.0,Active,2022,4,b. < 1-3 Years,0,1
EMP_1490,Joko Hidayat,Sales,2019-08-06,,"9,526,183",2.7,4.1,8.3,Active,2019,5,d. > 5 Years,0,1
EMP_1491,Lina Lestari,Finance,2019-06-19,2020-03-30,"8,976,446",2.7,3.6,11.5,Active,2019,4,d. > 5 Years,0,1
EMP_1492,Budi Permana,Finance,2022-05-03,2025-04-04,"6,850,706",2.2,4.1,8.8,Active,2022,5,c. < 3-5 Year,0,1
EMP_1493,Putri Santoso,Marketing,2021-09-19,,"12,091,847",4.8,4.2,7.1,Active,2021,5,c. < 3-5 Year,0,1
EMP_1494,Sari Kusuma,Engineering,2018-04-12,2022-04-22,"11,115,007",3.6,3.6,9.2,Active,2018,4,d. > 5 Years,0,1
EMP_1495,Lina Permana,Marketing,2022-02-16,,"9,396,930",3.6,3.3,11.4,Active,2022,4,c. < 3-5 Year,0,1
EMP_1496,Rina Pratama,Operations,2024-02-23,2025-06-06,"8,250,323",3.5,2.4,11.7,Active,2024,3,b. < 1-3 Years,0,1
EMP_1497,Omar Kusuma,Sales,2019-08-06,2021-03-10,"8,610,553",2.3,3.7,8.4,Active,2019,4,d. > 5 Years,0,1
EMP_1498,Andi Wijaya,Sales,2022-09-10,2025-07-11,"12,308,298",4.4,4.7,7.8,Active,2022,5,b. < 1-3 Years,0,1
EMP_1499,Gita Pratama,Engineering,2019-11-01,2021-10-24,"13,136,785",4.2,4.8,7.3,Active,2019,5,d. > 5 Years,0,1
EMP_1500,Putri Santoso,Engineering,2023-02-26,2024-08-09,"10,005,041",3.9,3.8,11.3,Active,2023,4,b. < 1-3 Years,0,1
EMP_1501,Sari Permana,Operations,2021-08-30,2025-06-17,"9,956,263",3.6,3.6,11.0,Active,2021,4,c. < 3-5 Year,0,1
EMP_1502,Andi Hidayat,Finance,2021-01-19,2024-05-25,"9,795,630",2.9,1.6,12.0,Resigned,2021,2,c. < 3-5 Year,1,1
EMP_1503,Indah Santoso,Customer Support,2019-08-30,2021-05-19,"12,894,243",4.6,3.2,9.3,Resigned,2019,4,d. > 5 Years,1,1
EMP_1504,Sari Permana,Finance,2022-06-26,2024-10-31,"8,068,820",2.9,4.6,7.8,Active,2022,5,b. < 1-3 Years,0,1
EMP_1505,Citra Permana,Engineering,2022-11-20,2024-08-03,"7,551,222",2.5,2.2,11.9,Resigned,2022,3,b. < 1-3 Years,1,1
EMP_1506,Joko Lestari,Finance,2023-07-08,2025-02-12,"9,693,847",3.8,3.4,9.2,Active,2023,4,b. < 1-3 Years,0,1
EMP_1507,Fitri Permana,Sales,2024-09-15,2025-09-22,"10,059,043",4.6,5.0,7.4,Active,2024,5,b. < 1-3 Years,0,1
EMP_1508,Sari Hidayat,Finance,2019-01-14,2020-05-19,"13,489,308",5.0,2.9,9.4,Active,2019,3,d. > 5 Years,0,1
EMP_1509,Lina Permana,Operations,2024-05-31,,"6,444,149",2.5,3.2,8.7,Active,2024,4,b. < 1-3 Years,0,1
EMP_1510,Budi Pratama,Customer Support,2020-02-27,2022-11-03,"12,953,016",4.5,4.9,7.5,Active,2020,5,d. > 5 Years,0,1
EMP_1511,Rina Santoso,Customer Support,2021-03-11,,"10,994,451",3.4,4.6,8.3,Active,2021,5,c. < 3-5 Year,0,1
EMP_1512,Dewi Nugroho,HR,2020-07-05,2021-03-07,"9,858,161",3.2,3.7,10.3,Active,2020,4,c. < 3-5 Year,0,1
EMP_1513,Lina Kusuma,Marketing,2022-07-01,2024-04-22,"12,329,969",4.4,3.9,8.5,Active,2022,4,b. < 1-3 Years,0,1
EMP_1514,Eko Wijaya,Engineering,2018-11-22,,"13,067,241",4.6,4.6,7.5,Active,2018,5,d. > 5 Years,0,1
EMP_1515,Citra Kusuma,Customer Support,2021-09-24,2025-06-21,"8,546,967",2.7,3.1,9.2,Active,2021,4,c. < 3-5 Year,0,1
EMP_1516,Sari Kusuma,Operations,2020-05-09,2021-01-13,"9,845,582",3.1,3.6,8.0,Active,2020,4,d. > 5 Years,0,1
EMP_1517,Indah Hidayat,Sales,2023-08-01,2025-03-10,"11,819,907",4.4,3.5,8.6,Active,2023,4,b. < 1-3 Years,0,1
EMP_1518,Nia Permana,Customer Support,2024-05-09,2025-02-07,"6,467,160",2.0,4.1,7.8,Active,2024,5,b. < 1-3 Years,0,1
EMP_1519,Kartika Wijaya,Engineering,2019-07-29,,"11,399,157",3.8,3.2,11.5,Active,2019,4,d. > 5 Years,0,1
EMP_1520,Andi Permana,Operations,2021-11-05,2024-06-05,"8,298,808",3.0,4.4,9.4,Active,2021,5,c. < 3-5 Year,0,1
EMP_1521,Gita Wijaya,Marketing,2023-08-31,,"8,678,700",3.2,2.7,12.0,Active,2023,3,b. < 1-3 Years,0,1
EMP_1522,Nia Pratama,Finance,2024-08-17,2025-11-15,"11,644,887",5.0,4.6,7.2,Active,2024,5,b. < 1-3 Years,0,1
EMP_1523,Citra Nugroho,Customer Support,2022-09-06,2024-06-19,"13,012,350",4.8,3.4,10.0,Active,2022,4,b. < 1-3 Years,0,1
EMP_1524,Budi Lestari,Operations,2024-07-01,,"7,465,102",2.8,3.9,8.1,Active,2024,4,b. < 1-3 Years,0,1
EMP_1525,Hendra Hidayat,Engineering,2022-10-28,,"7,675,018",2.2,4.9,8.4,Active,2022,5,b. < 1-3 Years,0,1
EMP_1526,Nia Pratama,HR,2021-06-08,2022-03-19,"10,501,648",3.5,4.8,8.1,Active,2021,5,c. < 3-5 Year,0,1
EMP_1527,Dewi Lestari,Finance,2024-04-15,2025-01-10,"8,477,503",3.6,4.8,7.1,Active,2024,5,b. < 1-3 Years,0,1
EMP_1528,Hendra Nugroho,Engineering,2019-02-12,,"12,386,675",4.2,4.2,7.8,Active,2019,5,d. > 5 Years,0,1
EMP_1529,Fitri Hidayat,Sales,2019-11-03,2021-12-13,"10,020,887",2.9,3.5,10.5,Resigned,2019,4,d. > 5 Years,1,1
EMP_1530,Eko Santoso,Customer Support,2018-01-14,2018-11-25,"14,250,964",4.3,2.6,10.8,Resigned,2018,3,d. > 5 Years,1,1
EMP_1531,Omar Permana,Engineering,2023-08-12,2025-08-08,"8,251,947",3.4,4.0,9.4,Active,2023,4,b. < 1-3 Years,0,1
EMP_1532,Lina Santoso,Marketing,2019-12-24,2021-07-13,"10,738,564",3.6,4.0,10.6,Active,2019,4,d. > 5 Years,0,1
EMP_1533,Citra Santoso,Sales,2019-08-21,2023-01-21,"13,106,507",4.4,5.0,8.0,Active,2019,5,d. > 5 Years,0,1
EMP_1534,Lina Pratama,Marketing,2022-05-14,2025-04-13,"7,493,800",2.3,2.9,10.9,Resigned,2022,3,c. < 3-5 Year,1,1
EMP_1535,Wati Nugroho,Customer Support,2024-07-29,2025-02-28,"12,075,344",4.9,4.8,8.1,Active,2024,5,b. < 1-3 Years,0,1
EMP_1536,Putri Nugroho,Finance,2021-08-12,2023-03-22,"11,672,183",4.7,2.9,9.3,Active,2021,3,c. < 3-5 Year,0,1
EMP_1537,Lina Permana,Finance,2018-01-31,2021-03-05,"10,329,589",2.3,4.8,7.5,Active,2018,5,d. > 5 Years,0,1
EMP_1538,Tono Wijaya,Finance,2023-07-18,2025-07-31,"10,344,642",4.2,5.0,7.6,Active,2023,5,b. < 1-3 Years,0,1
EMP_1539,Kartika Lestari,Marketing,2024-01-09,2025-05-03,"5,413,912",2.1,4.5,7.3,Active,2024,5,b. < 1-3 Years,0,1
EMP_1540,Eko Kusuma,Customer Support,2022-04-04,2024-04-27,"8,738,061",3.0,3.5,11.9,Active,2022,4,c. < 3-5 Year,0,1
EMP_1541,Putri Kusuma,Operations,2021-05-13,2022-01-01,"12,807,896",4.9,3.7,7.9,Active,2021,4,c. < 3-5 Year,0,1
EMP_1542,Rina Santoso,Marketing,2019-04-10,,"9,667,121",2.8,3.4,8.6,Active,2019,4,d. > 5 Years,0,1
EMP_1543,Tono Santoso,Sales,2018-07-21,,"13,881,267",4.5,3.9,10.8,Resigned,2018,4,d. > 5 Years,1,1
EMP_1544,Sari Kusuma,HR,2021-05-03,,"10,686,248",3.2,5.0,7.2,Active,2021,5,c. < 3-5 Year,0,1
EMP_1545,Kartika Kusuma,Operations,2018-08-02,,"10,292,129",2.3,2.8,9.9,Active,2018,3,d. > 5 Years,0,1
EMP_1546,Putri Permana,Finance,2024-01-29,,"7,933,616",2.5,4.2,9.8,Active,2024,5,b. < 1-3 Years,0,1
EMP_1547,Fitri Wijaya,Operations,2024-05-19,2025-01-07,"8,646,285",3.9,4.3,9.4,Active,2024,5,b. < 1-3 Years,0,1
EMP_1549,Budi Hidayat,Sales,2022-05-11,,"9,745,269",3.6,5.0,7.7,Active,2022,5,c. < 3-5 Year,0,1
EMP_1550,Tono Kusuma,Marketing,2020-10-17,2021-12-26,"11,340,251",4.1,3.4,10.2,Active,2020,4,c. < 3-5 Year,0,1
EMP_1551,Maya Lestari,Operations,2020-11-02,2024-07-24,"9,127,459",2.6,4.5,9.9,Active,2020,5,c. < 3-5 Year,0,1
EMP_1552,Budi Lestari,Sales,2018-07-10,2021-03-24,"8,999,928",2.4,3.5,8.4,Active,2018,4,d. > 5 Years,0,1
EMP_1553,Gita Santoso,Customer Support,2018-02-26,2020-07-24,"9,428,821",2.6,4.9,7.7,Active,2018,5,d. > 5 Years,0,1
EMP_1554,Lina Permana,Finance,2022-04-01,2024-04-13,"8,900,760",3.3,2.1,11.3,Resigned,2022,3,c. < 3-5 Year,1,1
EMP_1555,Gita Lestari,Finance,2023-06-26,2025-03-14,"5,466,684",2.1,3.2,9.2,Active,2023,4,b. < 1-3 Years,0,1
EMP_1556,Budi Nugroho,HR,2021-03-30,,"7,583,143",2.3,4.2,7.7,Active,2021,5,c. < 3-5 Year,0,1
EMP_1557,Andi Nugroho,Customer Support,2023-12-10,,"8,467,353",3.4,3.3,10.2,Active,2023,4,b. < 1-3 Years,0,1
EMP_1558,Indah Nugroho,Finance,2021-01-09,,"9,787,926",2.7,5.0,7.7,Active,2021,5,c. < 3-5 Year,0,1
EMP_1559,Maya Lestari,HR,2023-09-19,2024-08-12,"7,256,390",2.3,3.6,8.9,Active,2023,4,b. < 1-3 Years,0,1
EMP_1560,Rina Kusuma,Operations,2022-07-12,,"10,993,934",3.7,5.0,7.5,Active,2022,5,b. < 1-3 Years,0,1
EMP_1561,Hendra Wijaya,Operations,2023-07-29,2024-01-28,"6,056,109",2.4,4.6,8.6,Active,2023,5,b. < 1-3 Years,0,1
EMP_1562,Tono Permana,Engineering,2023-05-25,,"6,546,546",2.3,3.0,10.6,Active,2023,3,b. < 1-3 Years,0,1
EMP_1563,Indah Lestari,Operations,2022-07-05,2024-12-31,"7,337,495",2.3,4.2,10.1,Active,2022,5,b. < 1-3 Years,0,1
EMP_1564,Kartika Permana,Finance,2020-09-14,2023-12-17,"9,230,196",2.7,4.1,7.1,Active,2020,5,c. < 3-5 Year,0,1
EMP_1565,Eko Lestari,Finance,2018-06-29,,"11,706,522",3.2,5.0,7.4,Active,2018,5,d. > 5 Years,0,1
EMP_1566,Omar Wijaya,Sales,2020-05-28,,"7,937,828",2.3,5.0,7.1,Active,2020,5,c. < 3-5 Year,0,1
EMP_1567,Indah Nugroho,Sales,2019-01-18,2020-11-12,"11,275,557",3.8,3.6,11.0,Active,2019,4,d. > 5 Years,0,1
EMP_1568,Hendra Pratama,Finance,2021-02-08,2021-08-20,"13,075,974",4.8,2.4,11.1,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_1569,Kartika Santoso,Engineering,2023-08-26,2025-10-03,"7,672,417",2.8,4.1,10.5,Active,2023,5,b. < 1-3 Years,0,1
EMP_1570,Sari Wijaya,Engineering,2019-02-04,2022-10-16,"8,233,421",2.1,5.0,8.0,Active,2019,5,d. > 5 Years,0,1
EMP_1571,Budi Wijaya,Sales,2020-05-06,,"8,758,639",2.9,2.8,10.3,Resigned,2020,3,d. > 5 Years,1,1
EMP_1572,Dewi Lestari,Marketing,2021-05-12,2024-04-10,"7,454,599",2.5,2.2,11.2,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_1573,Fitri Permana,Engineering,2023-12-24,,"10,893,879",4.5,5.0,7.5,Active,2023,5,b. < 1-3 Years,0,1
EMP_1574,Eko Hidayat,Engineering,2022-11-16,,"10,922,519",4.4,3.6,10.6,Active,2022,4,b. < 1-3 Years,0,1
EMP_1575,Rina Permana,Finance,2019-10-07,2023-08-04,"11,510,247",3.6,4.3,8.1,Active,2019,5,d. > 5 Years,0,1
EMP_1576,Omar Kusuma,Marketing,2020-12-01,2021-07-10,"8,363,615",2.6,4.1,8.9,Active,2020,5,c. < 3-5 Year,0,1
EMP_1577,Tono Santoso,Customer Support,2019-06-04,2021-03-15,"12,810,700",4.2,1.9,11.7,Resigned,2019,2,d. > 5 Years,1,1
EMP_1578,Tono Wijaya,Engineering,2023-10-23,,"11,972,764",4.6,5.0,7.6,Active,2023,5,b. < 1-3 Years,0,1
EMP_1579,Wati Santoso,Sales,2024-01-17,2025-06-27,"8,375,612",3.6,4.0,8.3,Active,2024,4,b. < 1-3 Years,0,1
EMP_1580,Fitri Pratama,Finance,2023-07-03,2024-07-27,"7,707,493",2.4,4.7,8.1,Active,2023,5,b. < 1-3 Years,0,1
EMP_1581,Wati Nugroho,Engineering,2022-09-26,2024-10-04,"7,628,374",2.2,3.5,8.6,Active,2022,4,b. < 1-3 Years,0,1
EMP_1582,Kartika Pratama,Engineering,2018-02-17,2018-10-04,"14,654,785",4.6,4.5,7.2,Active,2018,5,d. > 5 Years,0,1
EMP_1583,Tono Santoso,Engineering,2020-02-19,2021-03-06,"11,411,087",3.3,3.4,9.7,Active,2020,4,d. > 5 Years,0,1
EMP_1584,Wati Pratama,Operations,2019-09-06,2021-12-04,"9,604,515",3.1,3.0,11.0,Resigned,2019,3,d. > 5 Years,1,1
EMP_1585,Joko Kusuma,Sales,2018-12-15,2020-04-10,"12,334,793",3.8,3.2,9.7,Active,2018,4,d. > 5 Years,0,1
EMP_1586,Citra Wijaya,Sales,2021-03-29,2021-12-20,"9,165,491",2.9,4.8,7.2,Active,2021,5,c. < 3-5 Year,0,1
EMP_1587,Wati Pratama,Engineering,2020-12-06,2023-07-17,"9,253,140",3.0,5.0,7.4,Active,2020,5,c. < 3-5 Year,0,1
EMP_1588,Eko Hidayat,Finance,2024-04-25,,"8,916,733",3.2,3.8,8.3,Active,2024,4,b. < 1-3 Years,0,1
EMP_1589,Budi Permana,Marketing,2019-11-29,2022-07-04,"12,606,712",4.2,3.5,10.6,Resigned,2019,4,d. > 5 Years,1,1
EMP_1590,Gita Lestari,Finance,2024-10-02,2025-11-21,"10,074,115",3.9,3.0,12.0,Active,2024,3,b. < 1-3 Years,0,1
EMP_1591,Rina Wijaya,Sales,2018-09-22,,"14,387,542",4.4,4.5,7.6,Active,2018,5,d. > 5 Years,0,1
EMP_1592,Dewi Pratama,Marketing,2020-11-25,2025-01-01,"9,541,087",2.5,4.6,9.4,Active,2020,5,c. < 3-5 Year,0,1
EMP_1593,Gita Hidayat,Operations,2020-02-08,2020-12-15,"9,858,671",3.2,3.7,7.8,Active,2020,4,d. > 5 Years,0,1
EMP_1594,Wati Kusuma,Operations,2019-12-01,2022-02-17,"9,777,798",3.2,5.0,7.1,Active,2019,5,d. > 5 Years,0,1
EMP_1595,Eko Permana,Operations,2023-12-05,2024-09-16,"8,470,558",2.9,4.3,8.3,Active,2023,5,b. < 1-3 Years,0,1
EMP_1596,Maya Kusuma,Operations,2022-05-16,,"12,200,070",4.8,3.8,10.8,Resigned,2022,4,b. < 1-3 Years,1,1
EMP_1597,Maya Lestari,Operations,2022-02-20,2023-09-05,"9,547,894",2.9,1.7,11.6,Resigned,2022,2,c. < 3-5 Year,1,1
EMP_1598,Maya Kusuma,Finance,2021-02-20,2024-07-04,"11,541,471",3.7,4.5,9.7,Active,2021,5,c. < 3-5 Year,0,1
EMP_1599,Hendra Santoso,Marketing,2020-09-15,2024-01-03,"11,590,822",3.6,2.2,11.9,Active,2020,3,c. < 3-5 Year,0,1
EMP_1600,Omar Pratama,Operations,2021-10-24,,"10,416,525",4.1,2.1,12.0,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_1601,Gita Lestari,Customer Support,2021-12-25,,"10,442,241",3.6,4.6,8.6,Active,2021,5,c. < 3-5 Year,0,1
EMP_1602,Hendra Wijaya,Customer Support,2019-02-23,,"12,583,803",4.1,4.1,9.6,Active,2019,5,d. > 5 Years,0,1
EMP_1603,Sari Pratama,HR,2020-03-24,,"8,912,552",2.3,3.9,8.0,Active,2020,4,d. > 5 Years,0,1
EMP_1604,Kartika Lestari,Engineering,2022-07-24,2023-06-26,"13,447,375",4.9,3.6,10.8,Active,2022,4,b. < 1-3 Years,0,1
EMP_1605,Kartika Hidayat,Engineering,2023-03-07,2024-10-23,"11,522,877",4.3,3.6,11.3,Resigned,2023,4,b. < 1-3 Years,1,1
EMP_1606,Fitri Lestari,Customer Support,2018-04-19,2018-12-15,"12,156,476",3.8,2.3,10.9,Resigned,2018,3,d. > 5 Years,1,1
EMP_1607,Wati Pratama,Sales,2022-03-26,2025-07-06,"8,081,156",2.8,3.1,11.1,Active,2022,4,c. < 3-5 Year,0,1
EMP_1608,Nia Pratama,HR,2020-05-25,2024-04-22,"11,884,972",4.4,2.0,11.4,Resigned,2020,2,c. < 3-5 Year,1,1
EMP_1609,Dewi Kusuma,Engineering,2024-01-18,,"7,489,338",2.7,4.5,9.4,Active,2024,5,b. < 1-3 Years,0,1
EMP_1610,Nia Lestari,Sales,2019-10-08,2023-08-30,"11,029,309",3.8,4.7,7.4,Active,2019,5,d. > 5 Years,0,1
EMP_1611,Nia Santoso,Engineering,2020-11-11,2023-01-02,"8,495,525",2.4,4.5,9.0,Active,2020,5,c. < 3-5 Year,0,1
EMP_1612,Andi Permana,Sales,2023-07-10,2025-03-19,"9,499,380",3.3,3.2,10.7,Resigned,2023,4,b. < 1-3 Years,1,1
EMP_1613,Eko Hidayat,Customer Support,2018-03-15,2019-10-11,"13,218,894",4.6,3.1,9.6,Active,2018,4,d. > 5 Years,0,1
EMP_1614,Wati Santoso,Customer Support,2018-04-22,2021-05-09,"10,222,655",2.2,2.3,10.7,Resigned,2018,3,d. > 5 Years,1,1
EMP_1615,Gita Kusuma,Marketing,2021-12-28,,"9,760,893",3.3,4.7,7.9,Active,2021,5,c. < 3-5 Year,0,1
EMP_1616,Putri Hidayat,Customer Support,2024-04-18,2024-12-27,"9,753,363",3.9,2.5,11.2,Active,2024,3,b. < 1-3 Years,0,1
EMP_1617,Dewi Lestari,Marketing,2024-03-21,,"9,030,108",3.6,2.7,10.9,Resigned,2024,3,b. < 1-3 Years,1,1
EMP_1618,Sari Wijaya,Finance,2018-07-08,,"12,833,922",3.9,2.3,10.6,Active,2018,3,d. > 5 Years,0,1
EMP_1619,Omar Pratama,HR,2018-07-14,2022-03-11,"11,272,965",3.7,2.6,11.0,Resigned,2018,3,d. > 5 Years,1,1
EMP_1620,Andi Nugroho,Marketing,2024-07-15,2025-08-05,"10,813,804",4.3,4.4,9.9,Active,2024,5,b. < 1-3 Years,0,1
EMP_1621,Wati Hidayat,Customer Support,2021-04-29,2025-06-01,"11,198,668",3.8,3.5,10.7,Active,2021,4,c. < 3-5 Year,0,1
EMP_1622,Omar Santoso,HR,2021-04-25,,"12,360,042",4.4,5.0,8.9,Active,2021,5,c. < 3-5 Year,0,1
EMP_1623,Kartika Santoso,Marketing,2018-03-29,2020-06-20,"12,945,131",3.7,1.9,11.9,Resigned,2018,2,d. > 5 Years,1,1
EMP_1624,Gita Santoso,Sales,2020-07-02,,"8,453,566",2.4,4.1,9.0,Active,2020,5,c. < 3-5 Year,0,1
EMP_1625,Nia Pratama,HR,2023-04-22,,"10,108,094",3.9,4.0,10.8,Resigned,2023,4,b. < 1-3 Years,1,1
EMP_1626,Omar Wijaya,Operations,2020-06-03,2022-03-12,"10,453,986",3.6,4.5,8.6,Active,2020,5,c. < 3-5 Year,0,1
EMP_1627,Hendra Wijaya,Operations,2024-04-17,2025-12-16,"10,451,856",4.5,3.7,11.1,Active,2024,4,b. < 1-3 Years,0,1
EMP_1628,Dewi Wijaya,Operations,2024-05-08,2025-04-27,"6,713,364",2.1,2.2,11.2,Resigned,2024,3,b. < 1-3 Years,1,1
EMP_1629,Lina Wijaya,Finance,2020-12-25,,"11,112,444",3.7,3.9,8.9,Active,2020,4,c. < 3-5 Year,0,1
EMP_1630,Gita Pratama,HR,2023-05-28,2024-03-03,"10,737,956",4.0,3.3,11.4,Active,2023,4,b. < 1-3 Years,0,1
EMP_1631,Kartika Permana,Customer Support,2019-05-08,,"9,088,805",2.6,3.3,9.0,Active,2019,4,d. > 5 Years,0,1
EMP_1632,Joko Kusuma,Operations,2018-06-16,2019-11-14,"11,044,547",3.4,5.0,7.0,Active,2018,5,d. > 5 Years,0,1
EMP_1633,Wati Hidayat,Finance,2018-09-14,2019-11-07,"14,252,713",4.5,3.5,8.9,Active,2018,4,d. > 5 Years,0,1
EMP_1634,Gita Permana,Customer Support,2018-04-15,,"9,367,175",2.2,5.0,7.3,Active,2018,5,d. > 5 Years,0,1
EMP_1635,Wati Santoso,Customer Support,2021-08-09,,"8,971,592",3.2,2.9,11.3,Active,2021,3,c. < 3-5 Year,0,1
EMP_1636,Omar Hidayat,Operations,2019-08-12,,"10,734,200",3.1,3.3,8.4,Active,2019,4,d. > 5 Years,0,1
EMP_1637,Omar Kusuma,Finance,2019-10-27,,"14,550,042",4.8,4.5,7.7,Active,2019,5,d. > 5 Years,0,1
EMP_1638,Eko Wijaya,Marketing,2018-03-21,2019-03-24,"13,326,516",4.2,3.9,10.6,Active,2018,4,d. > 5 Years,0,1
EMP_1639,Budi Wijaya,HR,2024-09-30,,"9,275,075",4.3,4.0,9.0,Active,2024,4,b. < 1-3 Years,0,1
EMP_1640,Citra Lestari,Sales,2020-04-10,2021-04-07,"14,419,012",4.8,4.6,8.6,Active,2020,5,d. > 5 Years,0,1
EMP_1641,Lina Hidayat,Engineering,2023-03-29,2023-12-15,"8,611,933",3.4,3.7,11.2,Resigned,2023,4,b. < 1-3 Years,1,1
EMP_1642,Dewi Santoso,HR,2019-11-01,,"9,259,873",2.3,4.6,9.1,Active,2019,5,d. > 5 Years,0,1
EMP_1643,Kartika Wijaya,Finance,2023-07-24,2025-01-07,"7,821,187",3.1,3.6,8.1,Active,2023,4,b. < 1-3 Years,0,1
EMP_1644,Joko Kusuma,Marketing,2024-08-24,,"12,291,191",4.9,2.6,9.9,Active,2024,3,b. < 1-3 Years,0,1
EMP_1645,Joko Pratama,Customer Support,2019-01-23,2021-02-24,"13,968,594",5.0,4.2,9.3,Active,2019,5,d. > 5 Years,0,1
EMP_1646,Maya Nugroho,HR,2019-03-20,2022-04-21,"12,843,749",4.2,2.7,10.3,Resigned,2019,3,d. > 5 Years,1,1
EMP_1647,Andi Wijaya,Operations,2019-01-13,2022-10-30,"11,068,804",3.6,4.1,7.5,Active,2019,5,d. > 5 Years,0,1
EMP_1648,Nia Wijaya,HR,2024-02-15,2025-10-11,"9,473,223",3.5,3.2,10.4,Active,2024,4,b. < 1-3 Years,0,1
EMP_1649,Hendra Lestari,Engineering,2023-10-12,,"9,780,148",4.0,3.7,9.0,Active,2023,4,b. < 1-3 Years,0,1
EMP_1650,Omar Pratama,Finance,2024-08-07,2025-12-25,"8,728,995",3.3,1.9,11.6,Resigned,2024,2,b. < 1-3 Years,1,1
EMP_1651,Budi Hidayat,Customer Support,2023-07-27,,"9,253,347",3.2,3.7,11.0,Resigned,2023,4,b. < 1-3 Years,1,1
EMP_1652,Andi Hidayat,HR,2019-08-12,,"12,575,688",4.5,4.1,8.1,Active,2019,5,d. > 5 Years,0,1
EMP_1653,Citra Hidayat,Operations,2022-02-08,,"8,887,334",3.0,3.0,11.7,Resigned,2022,3,c. < 3-5 Year,1,1
EMP_1654,Eko Santoso,HR,2019-12-15,,"11,112,618",3.7,4.5,9.8,Active,2019,5,d. > 5 Years,0,1
EMP_1655,Budi Kusuma,Sales,2022-10-28,2024-10-31,"8,536,977",2.9,3.8,11.3,Resigned,2022,4,b. < 1-3 Years,1,1
EMP_1656,Budi Permana,Customer Support,2018-05-19,2020-02-28,"12,950,946",4.0,4.3,9.2,Active,2018,5,d. > 5 Years,0,1
EMP_1657,Indah Kusuma,Operations,2019-06-17,,"12,648,446",3.8,3.2,10.7,Active,2019,4,d. > 5 Years,0,1
EMP_1658,Citra Kusuma,Marketing,2023-01-25,2024-12-24,"9,967,730",3.4,2.2,10.8,Active,2023,3,b. < 1-3 Years,0,1
EMP_1659,Citra Permana,Sales,2020-08-21,2023-05-20,"10,285,163",3.3,5.0,8.0,Active,2020,5,c. < 3-5 Year,0,1
EMP_1660,Andi Nugroho,Marketing,2022-04-08,2023-02-12,"11,660,356",4.2,2.5,11.9,Resigned,2022,3,c. < 3-5 Year,1,1
EMP_1661,Maya Wijaya,Customer Support,2024-06-11,2025-08-23,"9,552,617",3.5,5.0,7.8,Active,2024,5,b. < 1-3 Years,0,1
EMP_1662,Tono Lestari,Finance,2018-06-06,2021-11-26,"10,888,759",3.0,5.0,7.0,Active,2018,5,d. > 5 Years,0,1
EMP_1663,Hendra Permana,Engineering,2021-01-08,2023-07-15,"11,909,993",4.3,4.3,8.9,Active,2021,5,c. < 3-5 Year,0,1
EMP_1664,Tono Pratama,Engineering,2019-05-27,,"13,071,643",4.7,2.7,10.9,Resigned,2019,3,d. > 5 Years,1,1
EMP_1665,Indah Wijaya,HR,2022-05-30,2025-02-10,"7,737,596",2.6,3.2,11.1,Resigned,2022,4,b. < 1-3 Years,1,1
EMP_1666,Hendra Wijaya,Operations,2023-12-22,2025-03-21,"11,556,350",4.4,3.6,27.0,Resigned,2023,4,b. < 1-3 Years,1,1
EMP_1667,Tono Santoso,Marketing,2022-07-17,,"7,558,679",2.2,2.1,11.6,Active,2022,3,b. < 1-3 Years,0,1
EMP_1668,Putri Wijaya,Marketing,2022-05-13,,"10,067,065",3.7,2.1,11.7,Resigned,2022,3,c. < 3-5 Year,1,1
EMP_1669,Kartika Permana,Engineering,2020-07-04,2023-10-30,"8,839,583",2.3,3.7,9.0,Active,2020,4,c. < 3-5 Year,0,1
EMP_1670,Putri Kusuma,Finance,2024-04-07,2025-08-12,"7,891,417",3.0,2.6,10.9,Resigned,2024,3,b. < 1-3 Years,1,1
EMP_1671,Andi Lestari,Marketing,2019-05-07,2022-09-17,"12,486,394",4.5,1.9,11.6,Resigned,2019,2,d. > 5 Years,1,1
EMP_1672,Putri Wijaya,Engineering,2020-03-26,2022-08-06,"10,850,715",3.7,2.2,11.0,Resigned,2020,3,d. > 5 Years,1,1
EMP_1673,Maya Kusuma,Engineering,2021-08-25,,"8,513,683",2.3,3.4,8.6,Active,2021,4,c. < 3-5 Year,0,1
EMP_1674,Lina Lestari,Customer Support,2022-09-15,2023-09-29,"7,943,226",2.7,3.5,9.2,Resigned,2022,4,b. < 1-3 Years,1,1
EMP_1675,Wati Kusuma,Customer Support,2019-09-06,2023-10-12,"12,557,511",4.4,3.2,11.8,Resigned,2019,4,d. > 5 Years,1,1
EMP_1676,Lina Wijaya,Finance,2022-04-18,2023-06-21,"11,153,116",4.1,2.9,9.4,Active,2022,3,c. < 3-5 Year,0,1
